,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,encode_type,cluster,varX,varY,varZ
3084,video,277,1092,159,207,65,1,3,0,1,3,0,1.127250308839078,-0.720356776616702,-0.3005055364346087
3085,photo,6,0,0,6,0,0,0,0,0,1,2,-0.5078015492151997,-0.20236094728208184,0.37311917772920555
3086,photo,362,89,4,352,6,4,0,0,0,1,2,-0.1599321905085307,0.5179681183980315,0.4484854316383284
3087,photo,8,0,0,8,0,0,0,0,0,1,2,-0.5065789589433375,-0.19813127446019893,0.37202955279281164
3088,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
3089,link,165,0,52,161,1,2,1,0,0,0,2,-0.372938898528306,0.1957524338298705,0.9183297400297477
3090,photo,278,5,13,257,10,10,1,0,0,1,2,-0.04369149219570804,0.3255749387538367,1.0235784587958772
3091,photo,94,30,1,94,0,0,0,0,0,1,2,-0.4460355025825224,-0.02306769510650112,0.31423038823002425
3092,photo,110,7,0,104,3,3,0,0,0,1,2,-0.37291196469630095,0.013592037572739425,0.5342550438982022
3093,video,280,1043,149,195,65,16,3,0,1,3,0,1.363527652095847,-0.6494535516068896,0.7574326661648758
3094,photo,235,16,2,232,3,0,0,0,0,1,2,-0.3435539361954686,0.2651875445980261,0.25452963240115206
3095,photo,17,0,0,16,1,0,0,0,0,1,2,-0.4952768583225769,-0.18293867241708153,0.37115156322038845
3096,photo,92,14,1,89,3,0,0,0,0,1,2,-0.43316019807755834,-0.035766168634408964,0.33320948165799097
3097,photo,12,0,1,12,0,0,0,0,0,1,2,-0.5023556507575913,-0.19075807531612116,0.3698053241862818
3098,photo,149,18,2,140,4,5,0,0,0,1,2,-0.3024647722142213,0.0938704233971087,0.651788475462693
3099,photo,9,0,0,8,1,0,0,0,0,1,2,-0.5001672194100261,-0.19985736370461318,0.3755100629659636
3100,photo,384,60,4,364,13,6,1,0,0,1,2,-0.03609819099804161,0.5256769101885339,0.6806401369129009
3101,photo,18,2,0,17,1,0,0,0,0,1,2,-0.4942526333847314,-0.18120558303864542,0.36988006318125066
3102,status,72,3,1,72,0,0,0,0,0,2,2,-0.3286923123240848,-0.2040819082538354,-0.08869642021222279
3103,photo,25,2,0,25,0,0,0,0,0,1,2,-0.4957740118305936,-0.16256080250669944,0.3620410532625236
3104,photo,11,0,0,11,0,0,0,0,0,1,2,-0.5047450735355441,-0.19178676522737456,0.37039511538822106
3105,photo,270,15,0,259,10,1,0,0,0,1,2,-0.2678287815468108,0.3176398024746974,0.33351302290189727
3106,status,609,18,14,604,2,3,0,0,0,2,2,0.08985500020955872,0.9157892755680263,-0.1709811492362431
3107,photo,241,4,32,216,1,0,24,0,0,1,2,0.678363418929416,-0.305832812786259,1.84423248411482
3108,photo,187,10,2,185,2,0,0,0,0,1,2,-0.379935336523287,0.16866156362570783,0.2788353709460767
3109,photo,5,0,0,5,0,0,0,0,0,1,2,-0.5084128443511308,-0.20447578369302324,0.3736639901974025
3110,video,216,679,191,160,52,2,2,0,0,3,0,0.7912989436630973,-0.6151588445289974,-0.364711793298602
3111,photo,122,25,1,121,1,0,0,0,0,1,2,-0.42415111888385576,0.03326116632576718,0.304817680689212
3112,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
3113,photo,9,1,0,9,0,0,0,0,0,1,2,-0.505761198906449,-0.19620731156551002,0.37112139653914444
3114,photo,114,13,2,111,1,2,0,0,0,1,2,-0.3947620625519569,0.023459403864742878,0.4523338614171701
3115,photo,19,1,1,19,0,0,0,0,0,1,2,-0.4978701199051159,-0.17614509395578354,0.36562829312343315
3116,video,255,926,181,142,108,0,5,0,0,3,0,1.2605740535769616,-0.8601061121465207,-0.1889286225579783
3117,photo,0,0,0,0,0,0,0,0,0,1,2,-0.5114693200307866,-0.21504996574773055,0.37638805253838686
3118,video,243,1121,334,191,51,0,0,1,0,3,0,1.0841850333859961,-0.8048540760847047,-1.1411473705423578
3119,photo,65,0,6,65,0,0,0,0,0,1,2,-0.46106637034313214,-0.0841024780346644,0.3407053697031348
3120,photo,5,0,1,5,0,0,0,0,0,1,2,-0.5066347167091092,-0.20556193019271127,0.37361901146365994
3121,photo,12,0,1,12,0,0,0,0,0,1,2,-0.5023556507575913,-0.19075807531612116,0.3698053241862818
3122,photo,230,32,7,222,7,1,0,0,0,1,2,-0.2937251233657737,0.23372124772899458,0.33673785821653335
3123,photo,12,1,1,11,1,0,0,0,0,1,2,-0.4963487414592536,-0.1947898744877296,0.3734673030421602
3124,photo,35,1,1,35,0,0,0,0,0,1,2,-0.4880893977302177,-0.14230771138072024,0.3569112936322829
3125,photo,124,20,3,122,2,0,0,0,0,1,2,-0.41460415343535556,0.03243198807418134,0.3094801398540343
3126,photo,5,1,1,5,0,0,0,0,0,1,2,-0.5064282518081522,-0.20575280370896395,0.37325566767818963
3127,photo,4,0,1,4,0,0,0,0,0,1,2,-0.5072460118450404,-0.20767676660365286,0.37416382393185693
3128,photo,149,19,2,148,1,0,0,0,0,1,2,-0.4071068119774361,0.09042084401901429,0.2922428280269761
3129,photo,24,1,1,24,0,0,0,0,0,1,2,-0.4948136442254603,-0.16557091190107617,0.36290423078244866
3130,photo,201,66,5,197,1,3,0,0,0,1,2,-0.3078129287547459,0.1970317323217767,0.4549642869981215
3131,photo,14,3,1,13,1,0,0,0,0,1,2,-0.49471322138547713,-0.19094194869835185,0.37165099053482553
3132,photo,51,1,1,50,0,1,0,0,0,1,2,-0.46081924126091317,-0.10551403224007513,0.4176155612863727
3133,photo,14,5,1,14,0,0,0,0,0,1,2,-0.5001007359809432,-0.18748277007550146,0.36689898032253604
3134,status,271,20,2,263,8,0,0,0,0,2,2,-0.1553529941364509,0.18171213600468533,-0.1711333433393539
3135,photo,51,1,6,49,1,1,0,0,0,1,2,-0.44612815865342453,-0.11478569039387146,0.4214159902590099
3136,photo,58,2,26,54,1,0,3,0,0,1,2,-0.3011964814230599,-0.19498909988850702,0.5466695684250961
3137,photo,22,5,1,22,0,0,0,0,0,1,2,-0.4952103748934939,-0.17056407878796986,0.36254048057696087
3138,photo,228,16,1,223,4,1,0,0,0,1,2,-0.32632125109722177,0.2505852071313501,0.33183488819886153
3139,photo,12,1,0,12,0,0,0,0,0,1,2,-0.5039273134986558,-0.18986280233268574,0.3694869591345537
3140,status,186,7,1,169,17,0,0,0,0,2,2,-0.15957125246864032,-0.029049787612568087,-0.08382793182562151
3141,photo,15,2,0,15,0,0,0,0,0,1,2,-0.5018869631899052,-0.18370916661611394,0.36748917794449265
3142,photo,81,13,2,79,0,0,0,2,0,1,2,-0.3492886879011683,-0.151996291305469,-0.30987565913386866
3143,photo,17,3,1,17,0,0,0,0,0,1,2,-0.49867978037506394,-0.1807565138101718,0.3659912304888861
3144,photo,10,1,0,9,0,0,0,1,0,1,2,-0.4519371902091636,-0.24588968822123655,0.05191634653609396
3145,photo,88,11,2,85,2,1,0,0,0,1,2,-0.42275765578510666,-0.03794181800816733,0.40182972865733874
3146,photo,241,54,5,238,3,0,0,0,0,1,2,-0.3267061162174443,0.2673649299470099,0.23731875754286794
3147,photo,83,0,1,83,0,0,0,0,0,1,2,-0.45895369610647996,-0.04060469013927766,0.3311236389443024
3148,photo,19,5,0,17,1,0,0,1,0,1,2,-0.43980922998457433,-0.23146058024312965,0.04958498182178903
3149,photo,35,1,1,35,0,0,0,0,0,1,2,-0.4880893977302177,-0.14230771138072024,0.3569112936322829
3150,photo,362,87,5,357,1,4,0,0,0,1,2,-0.1875692146553249,0.5364683472076277,0.42904052726878333
3151,photo,17,0,0,17,0,0,0,0,0,1,2,-0.5010773027199571,-0.1790977467617258,0.36712624057903964
3152,video,300,1000,114,230,67,0,3,0,0,3,0,0.8648259465020732,-0.5020552369777415,-0.5355249109188926
3153,photo,66,14,1,66,0,0,0,0,0,1,2,-0.466455204803909,-0.07922913835281951,0.3352986379070638
3154,video,636,3014,268,398,225,0,10,2,1,3,3,3.239890876608565,-1.3311315827046268,-0.7959460506541063
3155,photo,155,4,4,154,1,0,0,0,0,1,2,-0.40297975939216346,0.1038006722290766,0.29433415253236633
3156,photo,223,119,6,219,1,3,0,0,0,1,2,-0.28164366837150917,0.2323556905014102,0.4236762133341156
3157,photo,26,3,0,25,1,0,0,0,0,1,2,-0.48915580739632497,-0.16447776526736643,0.3651582196502053
3158,photo,179,13,2,172,5,2,0,0,0,1,2,-0.33182610112691113,0.14556006795451454,0.4330223415497669
3159,photo,8,0,0,7,0,1,0,0,0,1,2,-0.4890895246489313,-0.19517497789461716,0.4414508199380518
3160,photo,24,1,0,24,0,0,0,0,0,1,2,-0.4965917718674819,-0.16448476540138818,0.36294920951619103
3161,photo,496,18,0,478,16,2,0,0,0,1,2,-0.0767645854448125,0.7749309534321558,0.3028685767263207
3162,photo,11,1,0,10,1,0,0,0,0,1,2,-0.4987381642372066,-0.19581856439898293,0.3740570942440994
3163,photo,8,0,0,8,0,0,0,0,0,1,2,-0.5065789589433375,-0.19813127446019893,0.37202955279281164
3164,video,177,505,73,150,24,0,3,0,0,3,0,0.36511417639850136,-0.45800591531096807,-0.45990254901738087
3165,photo,519,6,0,498,18,3,0,0,0,1,2,-0.03609205304071538,0.8211371183337118,0.37216992781137476
3166,video,144,45,4,120,14,9,1,0,0,3,0,0.14509522129425767,-0.2532755557431242,0.17968848023872055
3167,video,117,330,46,98,16,0,0,3,0,3,0,0.23515722191370175,-0.576694348793191,-1.5503489574415743
3168,video,176,540,54,152,20,0,1,2,1,3,0,0.5111714487610122,-0.6014986493605632,-1.061239835632431
3169,video,179,495,144,162,14,1,0,1,1,3,0,0.5524289464791681,-0.5831398985387051,-0.7532261369120026
3170,photo,217,23,5,211,4,2,0,0,0,1,2,-0.3069982984232712,0.2245976025640549,0.4045257710610052
3171,photo,97,0,4,92,2,3,0,0,0,1,2,-0.3809919895993995,-0.01306838149912769,0.5396757749067367
3172,photo,6,1,0,6,0,0,0,0,0,1,2,-0.5075950843142426,-0.20255182079833448,0.37275583394373507
3173,photo,32,0,1,32,0,0,0,0,0,1,2,-0.49012974803896836,-0.148461347097292,0.35890907482234397
3174,photo,18,3,0,17,1,0,0,0,0,1,2,-0.4940461684837741,-0.18139645655489808,0.3695167193957804
3175,video,223,944,93,184,37,0,1,0,1,3,0,0.6848432458080745,-0.583275262107934,-0.5296401216110473
3176,video,200,649,133,174,26,0,0,0,0,3,0,0.4048204297469506,-0.4395639411960649,-0.7191542706845128
3177,photo,11,2,0,11,0,0,0,0,0,1,2,-0.5043321437336297,-0.19216851225987983,0.3696684278172802
3178,photo,20,0,0,20,0,0,0,0,0,1,2,-0.49924341731216365,-0.17275323752890145,0.36549180317444907
3179,video,366,1566,276,275,84,1,6,0,0,3,0,1.548557254304534,-0.7789427808751745,-0.4468184681652093
3180,photo,5,1,0,5,0,0,0,0,0,1,2,-0.5082063794501737,-0.2046666572092759,0.373300646411932
3181,photo,26,4,0,24,0,0,0,2,0,1,2,-0.3883243597700392,-0.264422139261599,-0.27655092184632096
3182,photo,499,35,0,482,15,2,0,0,0,1,2,-0.07722124111812752,0.7818715385440413,0.2910319723273842
3183,photo,196,3,38,185,5,5,0,1,0,1,2,-0.15380512126829932,0.10139142474435162,0.3153782969312665
3184,status,61,2,1,60,1,0,0,0,0,2,2,-0.32982257932290415,-0.23099516091329458,-0.07831481663523787
3185,photo,16,0,0,16,0,0,0,0,0,1,2,-0.5016885978558883,-0.18121258317266728,0.36767105304723663
3186,photo,48,4,1,48,0,0,0,0,0,1,2,-0.4795231662602412,-0.11538745858723931,0.3487387001893121
3187,photo,2,2,0,2,0,0,0,0,0,1,2,-0.5098337999570101,-0.21120203995835296,0.3745717400310523
3188,video,352,1828,93,256,91,1,3,0,1,3,0,1.3585107410968469,-0.7304053518178786,-0.5011605125535392
3189,photo,13,0,0,13,0,0,0,0,0,1,2,-0.5035224832636818,-0.1875570924054916,0.3693054904518273
3190,photo,6,0,0,6,0,0,0,0,0,1,2,-0.5078015492151997,-0.20236094728208184,0.37311917772920555
3191,photo,22,0,0,22,0,0,0,0,0,1,2,-0.4980208270403016,-0.16852356470701846,0.36440217823805526
3192,photo,9,1,0,9,0,0,0,0,0,1,2,-0.505761198906449,-0.19620731156551002,0.37112139653914444
3193,photo,3,2,0,3,0,0,0,0,0,1,2,-0.509222504821079,-0.2090872035474115,0.3740269275628553
3194,photo,10,3,0,10,0,0,0,0,0,1,2,-0.5047369739686036,-0.19447422218707386,0.36984989650000677
3195,video,370,1491,231,306,61,2,1,0,0,3,0,1.1356259901537178,-0.4990984685616813,-0.7758031297967947
3196,photo,7,0,0,7,0,0,0,0,0,1,2,-0.5071902540792685,-0.20024611087114047,0.37257436526100873
3197,photo,23,5,0,22,0,1,0,0,0,1,2,-0.47888777310517816,-0.16440679931175847,0.43146191398774647
3198,video,315,1086,157,252,58,3,2,0,0,3,0,0.9276841376597985,-0.4666358373377789,-0.47142666839598113
3199,photo,10,1,0,10,0,0,0,0,0,1,2,-0.505149903770518,-0.19409247515456857,0.37057658407094746
3200,photo,2,1,0,2,0,0,0,0,0,1,2,-0.5100402648579674,-0.2110111664421002,0.3749350838165227
3201,photo,8,0,0,8,0,0,0,0,0,1,2,-0.5065789589433375,-0.19813127446019893,0.37202955279281164
3202,video,82,1,1,79,3,0,0,0,0,3,0,-0.16922472199978042,-0.3337159711234267,-0.5060648543494844
3203,video,137,508,89,92,44,0,1,0,0,3,0,0.40415867732950583,-0.5906107398690902,-0.49258092259149955
3204,photo,2,1,0,2,0,0,0,0,0,1,2,-0.5100402648579674,-0.2110111664421002,0.3749350838165227
3205,photo,32,0,0,32,0,0,0,0,0,1,2,-0.49190787568099004,-0.14737520059760395,0.35895405355608634
3206,video,307,2099,208,258,43,2,2,1,1,3,0,1.3429289344760516,-0.8433039909576434,-1.0893209459182231
3207,photo,99,4,4,98,1,0,0,0,0,1,2,-0.43721228700430753,-0.014630166783645022,0.3248436507513923
3208,photo,85,8,0,84,1,0,0,0,0,1,2,-0.45205706987160166,-0.0406567846030836,0.3311975650992365
3209,photo,9,3,0,9,0,0,0,0,0,1,2,-0.5053482691045348,-0.19658905859801545,0.37039470896820365
3210,video,304,677,108,247,53,1,2,0,1,3,0,0.8569914918230366,-0.4591800501628601,-0.2770215753973698
3211,photo,15,0,1,15,0,0,0,0,0,1,2,-0.5005217653497979,-0.18441356608329668,0.36817088678169113
3212,photo,15,4,0,15,0,0,0,0,0,1,2,-0.5014740333879908,-0.1840909136486193,0.36676249037355185
3213,video,135,1,1,134,1,0,0,0,0,3,0,-0.14842696859019036,-0.21394779003281783,-0.5429905604466175
3214,video,170,657,56,129,41,0,0,0,0,3,0,0.3382241324017078,-0.47851662600868233,-0.6418734448039783
3215,photo,3,0,0,3,0,0,0,0,0,1,2,-0.5096354346229933,-0.2087054565149061,0.3747536151337961
3216,photo,13,0,0,13,0,0,0,0,0,1,2,-0.5035224832636818,-0.1875570924054916,0.3693054904518273
3217,photo,15,1,0,14,1,0,0,0,0,1,2,-0.49629298369348196,-0.1873592187552171,0.37187784437131177
3218,video,230,517,86,193,36,1,0,0,0,3,0,0.38782779599172823,-0.33532761922510634,-0.5757487710037079
3219,photo,9,0,0,9,0,0,0,0,0,1,2,-0.5059676638074062,-0.19601643804925745,0.37148474032461476
3220,video,317,1354,169,254,55,3,3,1,1,3,0,1.2537643329236832,-0.7041090098160654,-0.6380148239510168
3221,photo,233,60,6,225,8,0,0,0,0,1,2,-0.2995773382702272,0.2290102227854953,0.25957882904862206
3222,photo,10,1,0,10,0,0,0,0,0,1,2,-0.505149903770518,-0.19409247515456857,0.37057658407094746
3223,photo,9,0,0,9,0,0,0,0,0,1,2,-0.5059676638074062,-0.19601643804925745,0.37148474032461476
3224,photo,316,15,5,313,0,3,0,0,0,1,2,-0.2538441424688603,0.45381339456428543,0.4068160635731212
3225,photo,8,1,0,8,0,0,0,0,0,1,2,-0.5063724940423804,-0.19832214797645162,0.37166620900734143
3226,video,418,1489,281,337,80,0,0,0,1,3,0,1.4594852648464487,-0.6208845186884967,-0.7358518613727203
3227,photo,9,6,0,9,0,0,0,0,0,1,2,-0.5047288744016633,-0.19716167914677327,0.36930467761179225
3228,video,384,2297,607,326,51,4,2,0,1,3,0,2.1685213497054248,-1.1246445959537446,-0.7314547372995917
3229,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
3230,photo,70,6,1,65,2,1,2,0,0,1,2,-0.3549894018241005,-0.1207264688545818,0.5466656847786582
3231,video,60,0,0,60,0,0,0,0,0,3,0,-0.20205914072538544,-0.3674425751821308,-0.5057466254539865
3232,video,252,504,89,215,35,2,0,0,0,3,0,0.41561561809286124,-0.28278107975123645,-0.5177501677902595
3233,photo,9,1,0,9,0,0,0,0,0,1,2,-0.505761198906449,-0.19620731156551002,0.37112139653914444
3234,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
3235,video,278,583,72,223,53,2,0,0,0,3,0,0.5219998480411641,-0.2935465121524242,-0.4873990049976445
3236,photo,15,4,2,15,0,0,0,0,0,1,2,-0.49791777810394744,-0.18626320664799545,0.36667253290606727
3237,photo,53,0,2,53,0,0,0,0,0,1,2,-0.47551442254239257,-0.1051359289672095,0.34742303425646703
3238,photo,37,0,6,37,0,0,0,0,0,1,2,-0.47818263414920414,-0.14331789754102528,0.35596011881264783
3239,photo,99,5,2,95,2,2,0,0,0,1,2,-0.399782764401201,-0.010577079824713625,0.46743812136523555
3240,photo,10,1,1,10,0,0,0,0,0,1,2,-0.5033717761284963,-0.19517862165425673,0.3705316053372053
3241,video,267,516,73,211,52,3,0,1,0,3,0,0.5681222842821931,-0.35010732442927117,-0.7103713059856654
3242,photo,9,7,1,7,1,0,0,1,0,1,2,-0.44373112389994956,-0.2540768378847377,0.05426144019907481
3243,photo,17,0,1,17,0,0,0,0,0,1,2,-0.49929917507793553,-0.18018389326141393,0.3670812618452975
3244,video,384,1158,120,276,103,3,0,2,0,3,0,1.2048016586034092,-0.5239455687584755,-1.1228638583486648
3245,photo,11,1,0,11,0,0,0,0,0,1,2,-0.504538608634587,-0.1919776387436272,0.37003177160275064
3246,video,624,12003,856,516,94,4,8,2,0,3,3,5.190939795571627,-3.035319748320857,-4.6613226526730855
3247,photo,154,3,15,150,3,1,0,0,0,1,2,-0.35514779227764626,0.08520354309268888,0.3722194551428056
3248,photo,21,2,0,21,0,0,0,0,0,1,2,-0.49821919237431816,-0.17102014815046523,0.3642203031353113
3249,photo,10,3,0,10,0,0,0,0,0,1,2,-0.5047369739686036,-0.19447422218707386,0.36984989650000677
3250,video,616,7130,734,528,81,3,2,2,0,3,3,3.6253731326691767,-1.802351856401975,-3.402155844394439
3251,photo,414,35,11,406,2,6,0,0,0,1,2,-0.11506996359835518,0.6519200518994005,0.5622021402963812
3252,photo,10,9,1,10,0,0,0,0,0,1,2,-0.501720056920839,-0.19670560978427795,0.36762485505344195
3253,video,298,614,118,251,43,2,2,0,0,3,0,0.6459976088032285,-0.3154784548999418,-0.41871352584411886
3254,photo,111,7,30,109,1,1,0,0,0,1,2,-0.365536597683292,-0.015108262827414367,0.38546768984455787
3255,photo,19,6,0,17,0,0,0,2,0,1,2,-0.3921904959196429,-0.2796077411706946,-0.2734639221398837
3256,video,311,869,71,258,51,0,0,0,2,3,0,0.8960338445445272,-0.5032143197251616,-0.3630028656623239
3257,photo,92,2,5,90,1,1,0,0,0,1,2,-0.42263672082131204,-0.02718212456183622,0.39876031401120926
3258,photo,12,2,1,12,0,0,0,0,0,1,2,-0.5019427209556769,-0.19113982234862653,0.36907863661534107
3259,photo,18,3,0,18,0,0,0,0,0,1,2,-0.49984661288115445,-0.17755553089954224,0.3654913967544316
3260,video,317,1215,74,269,41,4,2,1,0,3,0,0.7800506989676306,-0.3804238689984129,-0.8333238620499865
3261,photo,5,0,0,5,0,0,0,0,0,1,2,-0.5084128443511308,-0.20447578369302324,0.3736639901974025
3262,photo,7,0,0,7,0,0,0,0,0,1,2,-0.5071902540792685,-0.20024611087114047,0.37257436526100873
3263,photo,89,5,46,89,0,0,0,0,0,1,2,-0.374237856895131,-0.07774663174085689,0.32401400218936416
3264,video,296,869,58,252,39,2,2,1,0,3,0,0.620746845725976,-0.3396455948302091,-0.8423393702783893
3265,photo,45,2,0,45,0,0,0,0,0,1,2,-0.4835481091119708,-0.12026407428787023,0.3511448038985859
3266,photo,15,0,1,15,0,0,0,0,0,1,2,-0.5005217653497979,-0.18441356608329668,0.36817088678169113
3267,photo,57,0,59,57,0,0,0,0,0,1,2,-0.3717159664034314,-0.15858693380566574,0.34267999656036646
3268,photo,74,5,1,67,3,4,0,0,0,1,2,-0.3760639574553087,-0.060290176122754086,0.6239712687357288
3269,photo,15,0,0,15,0,0,0,0,0,1,2,-0.5022998929918193,-0.18332741958360865,0.3682158655154335
3270,photo,63,1,36,62,1,0,0,0,0,1,2,-0.40293822205600616,-0.12494834501879892,0.34410761148313707
3271,photo,23,0,0,23,0,0,0,0,0,1,2,-0.4974095319043704,-0.16640872829607697,0.3638573657698582
3272,photo,60,2,59,60,0,0,0,0,0,1,2,-0.36946915119372364,-0.1526241716053466,0.340318871584835
3273,photo,11,0,1,11,0,0,0,0,0,1,2,-0.5029669458935224,-0.1928729117270626,0.37035013665447863
3274,photo,105,2,2,102,0,3,0,0,0,1,2,-0.3908458427888399,0.01332270706598645,0.526629899775008
3275,photo,35,1,2,35,0,0,0,0,0,1,2,-0.4863112700881959,-0.1433938578804084,0.35686631489854065
3276,photo,25,0,1,25,0,0,0,0,0,1,2,-0.4944088139904863,-0.16326520197388217,0.3627227620997222
3277,photo,18,0,1,18,0,0,0,0,0,1,2,-0.49868787994200425,-0.17806905685047245,0.3665364493771005
3278,photo,18,2,1,18,0,0,0,0,0,1,2,-0.4982749501400898,-0.17845080388297774,0.36580976180615976
3279,photo,8,0,0,8,0,0,0,0,0,1,2,-0.5065789589433375,-0.19813127446019893,0.37202955279281164
3280,link,76,0,6,76,0,0,0,0,0,0,2,-0.5907083594226558,0.0788021195311354,0.759435397503249
3281,photo,10,0,0,10,0,0,0,0,0,1,2,-0.5053563686714753,-0.19390160163831602,0.37093992785641794
3282,photo,44,0,18,44,0,0,0,0,0,1,2,-0.45256603649342564,-0.14154780066069228,0.35160668673036166
3283,photo,82,4,19,82,0,0,0,0,0,1,2,-0.4267328340821918,-0.06303365760961556,0.3294054590632557
3284,photo,33,6,1,33,0,0,0,0,0,1,2,-0.4882796634972941,-0.14749175178386645,0.35618419964132475
3285,photo,114,1,0,112,1,1,0,0,0,1,2,-0.4182853309418924,0.024965882493569055,0.38736267716505957
3286,photo,219,7,2,212,6,1,0,0,0,1,2,-0.32030207499243435,0.22450154326875116,0.3480139610308224
3287,photo,16,8,0,12,1,0,0,3,0,1,2,-0.3345982935667872,-0.3419721361580479,-0.5871910871997387
3288,photo,17,3,0,16,1,0,0,0,0,1,2,-0.4946574636197053,-0.18351129296583948,0.3700615318639772
3289,photo,54,6,1,52,0,2,0,0,0,1,2,-0.4404635970539277,-0.09716759402293221,0.48358567209967007
3290,photo,6,3,0,6,0,0,0,0,0,1,2,-0.5071821545123282,-0.20293356783083977,0.3720291463727942
3291,video,194,551,92,162,32,0,0,0,0,3,0,0.34281853169895354,-0.4120609025138762,-0.6542816409677027
3292,photo,21,10,0,16,3,0,0,1,1,1,2,-0.25436833622842564,-0.3497286203956133,0.2512990203756364
3293,photo,637,50,3,578,38,21,0,0,0,1,2,0.48127831681425826,1.0354257656839796,1.6218492552435133
3294,photo,5,8,0,5,0,0,0,0,0,1,2,-0.5067611251434736,-0.20600277182304438,0.37075723991363896
3295,video,247,810,224,207,38,1,1,0,0,3,0,0.7564875419540499,-0.5362504635340078,-0.6230429150632899
3296,photo,20,6,0,19,0,1,0,0,0,1,2,-0.4805151936120144,-0.17094218206083547,0.43273300760686684
3297,video,439,5006,698,340,91,3,2,2,1,3,3,3.244219383022098,-1.8844320292651606,-2.2955396392213223
3298,photo,65,8,2,62,3,0,0,0,0,1,2,-0.44912582851142047,-0.09280765713200059,0.3500545022783873
3299,photo,76,0,6,75,1,0,0,0,0,1,2,-0.44854167945050916,-0.06468020316966412,0.3387377551943177
3300,video,292,579,176,241,48,0,3,0,0,3,0,0.7730493323667752,-0.4329796734518101,-0.4574684891679243
3301,photo,12,1,0,12,0,0,0,0,0,1,2,-0.5039273134986558,-0.18986280233268574,0.3694869591345537
3302,status,51,7,0,49,2,0,0,0,0,2,2,-0.3308808894220713,-0.25585267175964,-0.07061310950552994
3303,photo,12,1,0,12,0,0,0,0,0,1,2,-0.5039273134986558,-0.18986280233268574,0.3694869591345537
3304,video,545,4741,482,455,81,1,5,2,1,3,3,2.8996176132697093,-1.4127107448390182,-2.2266325608671353
3305,photo,356,50,3,345,10,1,0,0,0,1,2,-0.20269674539716637,0.48957672124775575,0.27380718194427284
