,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,encode_type,weekdays,hours,popularity,positive,negtive,cluster
3642,photo,5,0,0,5,0,0,0,0,0,1,2,10,5,5,0,2
3643,video,100,382,41,82,16,1,1,0,0,3,1,22,523,100,0,3
3644,video,68,240,20,53,14,0,1,0,0,3,1,5,328,68,0,2
3645,video,61,257,19,51,9,0,1,0,0,3,6,22,337,61,0,3
3646,photo,21,0,0,21,0,0,0,0,0,1,6,22,21,21,0,3
3647,photo,9,1,2,9,0,0,0,0,0,1,6,9,12,9,0,0
3648,photo,12,0,1,12,0,0,0,0,0,1,6,9,13,12,0,0
3649,video,130,175,30,107,16,2,2,1,2,3,5,9,335,127,3,0
3650,video,51,81,18,47,3,0,0,0,1,3,5,8,150,50,1,0
3651,photo,43,3,1,40,2,1,0,0,0,1,5,6,47,43,0,0
3652,video,49,183,74,43,4,0,0,1,1,3,3,8,306,47,2,2
3653,video,19,82,4,18,1,0,0,0,0,3,2,9,105,19,0,2
3654,video,69,290,34,60,9,0,0,0,0,3,2,7,393,69,0,2
3655,photo,13,0,0,13,0,0,0,0,0,1,2,7,13,13,0,2
3656,video,51,126,7,45,6,0,0,0,0,3,1,5,184,51,0,2
3657,photo,19,3,1,19,0,0,0,0,0,1,0,3,23,19,0,2
3658,photo,13,4,0,12,1,0,0,0,0,1,6,4,17,13,0,0
3659,video,19,35,1,19,0,0,0,0,0,3,5,2,55,19,0,0
3660,photo,11,1,0,11,0,0,0,0,0,1,5,1,12,11,0,0
3661,video,28,68,7,23,5,0,0,0,0,3,4,2,103,28,0,0
3662,photo,10,2,0,10,0,0,0,0,0,1,4,2,12,10,0,0
3663,photo,10,0,0,10,0,0,0,0,0,1,2,5,10,10,0,2
3664,photo,2,0,0,2,0,0,0,0,0,1,2,2,2,2,0,2
3665,photo,1,0,0,1,0,0,0,0,0,1,2,2,1,1,0,2
3666,photo,17,0,0,17,0,0,0,0,0,1,1,10,17,17,0,2
3667,video,33,130,5,25,6,1,1,0,0,3,1,2,168,33,0,2
3668,photo,20,0,0,20,0,0,0,0,0,1,0,4,20,20,0,2
3669,video,35,132,2,32,3,0,0,0,0,3,0,0,169,35,0,2
3670,photo,29,7,0,29,0,0,0,0,0,1,6,23,36,29,0,3
3671,video,12,2,0,12,0,0,0,0,0,3,6,2,14,12,0,0
3672,photo,3,1,0,3,0,0,0,0,0,1,6,1,4,3,0,0
3673,photo,3,0,0,3,0,0,0,0,0,1,6,1,3,3,0,0
3674,video,61,278,13,53,8,0,0,0,0,3,5,4,352,61,0,0
3675,photo,12,3,0,12,0,0,0,0,0,1,5,3,15,12,0,0
3676,photo,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0
3677,photo,2,0,0,2,0,0,0,0,0,1,4,8,2,2,0,0
3678,photo,1,0,0,1,0,0,0,0,0,1,4,8,1,1,0,0
3679,photo,3,0,0,3,0,0,0,0,0,1,4,8,3,3,0,0
3680,photo,2,0,0,2,0,0,0,0,0,1,4,8,2,2,0,0
3681,photo,1,0,0,1,0,0,0,0,0,1,4,8,1,1,0,0
3682,photo,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0
3683,photo,2,0,1,2,0,0,0,0,0,1,4,8,3,2,0,0
3684,photo,0,0,0,0,0,0,0,0,0,1,4,7,0,0,0,0
3685,photo,2,1,0,2,0,0,0,0,0,1,4,7,3,2,0,0
3686,video,34,104,5,29,3,1,1,0,0,3,4,1,143,34,0,0
3687,photo,23,4,0,23,0,0,0,0,0,1,4,0,27,23,0,0
3688,photo,1,0,0,1,0,0,0,0,0,1,3,23,1,1,0,3
3689,photo,3,3,0,3,0,0,0,0,0,1,3,9,6,3,0,2
3690,photo,2,2,0,2,0,0,0,0,0,1,3,9,4,2,0,2
3691,photo,12,0,0,11,1,0,0,0,0,1,2,6,12,12,0,2
3692,photo,9,0,0,8,1,0,0,0,0,1,1,8,9,9,0,2
3693,status,5,0,0,5,0,0,0,0,0,2,1,4,5,5,0,2
3694,video,54,236,17,43,10,1,0,0,0,3,1,3,307,54,0,2
3695,photo,31,14,2,31,0,0,0,0,0,1,1,1,47,31,0,2
3696,video,4,0,0,3,1,0,0,0,0,3,0,5,4,4,0,2
3697,video,30,182,17,20,10,0,0,0,0,3,0,5,229,30,0,2
3698,photo,22,4,0,22,0,0,0,0,0,1,0,4,26,22,0,2
3699,photo,20,2,0,20,0,0,0,0,0,1,6,0,22,20,0,0
3700,photo,4,0,0,4,0,0,0,0,0,1,5,8,4,4,0,0
3701,photo,48,3,0,44,3,0,0,0,1,1,5,5,51,47,1,0
3702,photo,3,0,0,3,0,0,0,0,0,1,4,8,3,3,0,0
3703,photo,21,0,0,20,1,0,0,0,0,1,4,7,21,21,0,0
3704,video,39,237,16,34,5,0,0,0,0,3,4,5,292,39,0,0
3705,photo,26,8,0,26,0,0,0,0,0,1,4,4,34,26,0,0
3706,photo,12,2,0,12,0,0,0,0,0,1,4,3,14,12,0,0
3707,photo,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,2
3708,video,30,197,4,24,6,0,0,0,0,3,3,4,231,30,0,2
3709,status,3,0,0,3,0,0,0,0,0,2,3,4,3,3,0,2
3710,photo,44,11,0,44,0,0,0,0,0,1,3,3,55,44,0,2
3711,photo,64,32,1,64,0,0,0,0,0,1,3,0,97,64,0,2
3712,photo,3,0,0,3,0,0,0,0,0,1,2,9,3,3,0,2
3713,photo,3,0,0,3,0,0,0,0,0,1,1,9,3,3,0,2
3714,photo,17,0,0,17,0,0,0,0,0,1,1,7,17,17,0,2
3715,video,72,252,30,61,11,0,0,0,0,3,0,4,354,72,0,2
3716,photo,21,4,0,20,1,0,0,0,0,1,0,1,25,21,0,2
3717,photo,8,0,0,6,1,1,0,0,0,1,0,0,8,8,0,2
3718,photo,336,4,18,333,2,1,0,0,0,1,0,0,358,336,0,2
3719,photo,6,0,0,6,0,0,0,0,0,1,6,6,6,6,0,0
3720,photo,2,0,0,2,0,0,0,0,0,1,6,6,2,2,0,0
3721,photo,2,0,0,2,0,0,0,0,0,1,6,5,2,2,0,0
3722,photo,4,0,0,4,0,0,0,0,0,1,6,4,4,4,0,0
3723,photo,12,0,0,12,0,0,0,0,0,1,6,3,12,12,0,0
3724,video,7,3,1,7,0,0,0,0,0,3,6,3,11,7,0,0
3725,photo,2,0,0,2,0,0,0,0,0,1,5,3,2,2,0,0
3726,photo,4,0,0,4,0,0,0,0,0,1,5,3,4,4,0,0
3727,photo,0,0,0,0,0,0,0,0,0,1,3,11,0,0,0,2
3728,photo,5,0,0,5,0,0,0,0,0,1,3,10,5,5,0,2
3729,photo,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,2
3730,photo,2,0,0,2,0,0,0,0,0,1,2,8,2,2,0,2
3731,photo,8,0,0,8,0,0,0,0,0,1,1,6,8,8,0,2
3732,photo,2,0,0,2,0,0,0,0,0,1,1,4,2,2,0,2
3733,photo,7,0,0,7,0,0,0,0,0,1,1,0,7,7,0,2
3734,photo,5,0,0,5,0,0,0,0,0,1,0,23,5,5,0,3
3735,photo,5,0,1,5,0,0,0,0,0,1,0,23,6,5,0,3
3736,photo,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,2
3737,photo,1,0,0,1,0,0,0,0,0,1,0,7,1,1,0,2
3738,photo,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2
3739,photo,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2
3740,photo,4,0,0,4,0,0,0,0,0,1,0,6,4,4,0,2
3741,photo,1,0,0,1,0,0,0,0,0,1,0,6,1,1,0,2
3742,photo,2,0,0,2,0,0,0,0,0,1,0,6,2,2,0,2
3743,photo,5,0,0,5,0,0,0,0,0,1,0,3,5,5,0,2
3744,photo,3,0,0,3,0,0,0,0,0,1,0,2,3,3,0,2
3745,photo,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,2
3746,photo,2,0,0,2,0,0,0,0,0,1,0,2,2,2,0,2
3747,photo,626,3,88,601,3,0,22,0,0,1,0,0,717,626,0,2
3748,status,4,0,0,4,0,0,0,0,0,2,0,0,4,4,0,2
3749,photo,12,0,3,12,0,0,0,0,0,1,5,4,15,12,0,0
3750,photo,8,0,0,8,0,0,0,0,0,1,4,2,8,8,0,0
3751,photo,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,2
3752,photo,2,0,0,2,0,0,0,0,0,1,3,9,2,2,0,2
3753,photo,1,0,0,1,0,0,0,0,0,1,3,9,1,1,0,2
3754,photo,7,0,0,7,0,0,0,0,0,1,2,23,7,7,0,3
3755,photo,1,0,0,1,0,0,0,0,0,1,2,7,1,1,0,2
3756,photo,1,0,0,1,0,0,0,0,0,1,1,8,1,1,0,2
3757,photo,15,0,0,15,0,0,0,0,0,1,1,3,15,15,0,2
3758,photo,10,0,0,10,0,0,0,0,0,1,1,3,10,10,0,2
3759,photo,3,0,0,3,0,0,0,0,0,1,1,2,3,3,0,2
3760,photo,6,0,1,5,1,0,0,0,0,1,1,1,7,6,0,2
3761,photo,4,0,0,4,0,0,0,0,0,1,0,23,4,4,0,3
3762,photo,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,2
3763,photo,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,2
3764,photo,3,0,0,3,0,0,0,0,0,1,0,4,3,3,0,2
3765,photo,3,0,0,3,0,0,0,0,0,1,0,3,3,3,0,2
3766,photo,3,0,0,3,0,0,0,0,0,1,0,3,3,3,0,2
3767,photo,1,0,0,1,0,0,0,0,0,1,0,3,1,1,0,2
3768,photo,3,0,0,3,0,0,0,0,0,1,0,3,3,3,0,2
3769,photo,4,1,0,4,0,0,0,0,0,1,0,0,5,4,0,2
3770,photo,1,0,0,1,0,0,0,0,0,1,6,5,1,1,0,0
3771,video,23,3,0,23,0,0,0,0,0,3,6,5,26,23,0,0
3772,photo,3,0,0,3,0,0,0,0,0,1,6,4,3,3,0,0
3773,photo,2,0,0,2,0,0,0,0,0,1,6,4,2,2,0,0
3774,photo,4,0,0,4,0,0,0,0,0,1,6,4,4,4,0,0
3775,photo,1,0,0,1,0,0,0,0,0,1,5,7,1,1,0,0
3776,photo,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0
3777,photo,1,0,0,1,0,0,0,0,0,1,4,23,1,1,0,3
3778,photo,3,0,0,3,0,0,0,0,0,1,4,23,3,3,0,3
3779,photo,1,0,0,1,0,0,0,0,0,1,4,23,1,1,0,3
3780,photo,1,0,0,1,0,0,0,0,0,1,4,9,1,1,0,0
3781,photo,13,0,0,13,0,0,0,0,0,1,3,21,13,13,0,3
3782,photo,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,2
3783,video,11,0,0,11,0,0,0,0,0,3,3,5,11,11,0,2
3784,photo,4,0,0,4,0,0,0,0,0,1,3,2,4,4,0,2
3785,photo,3,0,0,3,0,0,0,0,0,1,2,5,3,3,0,2
3786,photo,1,0,0,1,0,0,0,0,0,1,1,9,1,1,0,2
3787,photo,1,0,0,1,0,0,0,0,0,1,1,4,1,1,0,2
3788,photo,2,0,0,2,0,0,0,0,0,1,1,3,2,2,0,2
3789,photo,5,0,0,5,0,0,0,0,0,1,1,3,5,5,0,2
3790,photo,10,0,0,10,0,0,0,0,0,1,1,1,10,10,0,2
3791,photo,1,0,0,1,0,0,0,0,0,1,0,9,1,1,0,2
3792,photo,1,0,0,1,0,0,0,0,0,1,0,9,1,1,0,2
3793,photo,6,0,0,6,0,0,0,0,0,1,0,5,6,6,0,2
3794,photo,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2
3795,photo,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2
3796,photo,2,0,0,2,0,0,0,0,0,1,0,5,2,2,0,2
3797,photo,10,0,0,10,0,0,0,0,0,1,6,2,10,10,0,0
3798,photo,1,0,0,1,0,0,0,0,0,1,5,9,1,1,0,0
3799,photo,2,0,0,2,0,0,0,0,0,1,4,22,2,2,0,3
3800,photo,2,0,0,2,0,0,0,0,0,1,4,8,2,2,0,0
3801,photo,6,1,0,6,0,0,0,0,0,1,4,5,7,6,0,0
3802,photo,1,0,0,1,0,0,0,0,0,1,3,9,1,1,0,2
3803,photo,1,0,0,1,0,0,0,0,0,1,3,1,1,1,0,2
3804,photo,1,0,0,1,0,0,0,0,0,1,2,8,1,1,0,2
3805,photo,6,1,0,6,0,0,0,0,0,1,2,4,7,6,0,2
3806,photo,2,0,0,2,0,0,0,0,0,1,1,23,2,2,0,3
3807,photo,1,0,0,1,0,0,0,0,0,1,1,5,1,1,0,2
3808,photo,2,0,0,2,0,0,0,0,0,1,1,5,2,2,0,2
3809,photo,4,0,0,4,0,0,0,0,0,1,1,4,4,4,0,2
3810,photo,2,0,0,2,0,0,0,0,0,1,1,4,2,2,0,2
3811,photo,1,0,0,1,0,0,0,0,0,1,0,7,1,1,0,2
3812,photo,1,0,0,1,0,0,0,0,0,1,0,6,1,1,0,2
3813,photo,1,0,0,1,0,0,0,0,0,1,0,6,1,1,0,2
3814,photo,2,0,0,2,0,0,0,0,0,1,0,5,2,2,0,2
3815,video,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2
3816,video,134,5,1,133,1,0,0,0,0,3,0,2,140,134,0,2
3817,photo,1,1,0,0,0,1,0,0,0,1,0,1,2,1,0,2
3818,photo,2,0,0,2,0,0,0,0,0,1,0,1,2,2,0,2
3819,photo,4,0,0,4,0,0,0,0,0,1,0,1,4,4,0,2
3820,photo,1,0,0,1,0,0,0,0,0,1,5,7,1,1,0,0
3821,photo,2,0,0,2,0,0,0,0,0,1,5,5,2,2,0,0
3822,photo,2,0,0,2,0,0,0,0,0,1,5,3,2,2,0,0
3823,photo,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0
3824,photo,2,0,0,2,0,0,0,0,0,1,4,19,2,2,0,3
3825,photo,3,0,0,3,0,0,0,0,0,1,4,19,3,3,0,3
3826,photo,1,0,0,1,0,0,0,0,0,1,4,9,1,1,0,0
3827,photo,3,0,0,3,0,0,0,0,0,1,4,4,3,3,0,0
3828,photo,2,0,0,2,0,0,0,0,0,1,4,3,2,2,0,0
3829,photo,1,0,0,1,0,0,0,0,0,1,4,3,1,1,0,0
3830,photo,3,0,0,3,0,0,0,0,0,1,4,3,3,3,0,0
3831,photo,3,0,0,3,0,0,0,0,0,1,3,21,3,3,0,3
3832,photo,3,3,1,3,0,0,0,0,0,1,3,9,7,3,0,2
3833,photo,2,0,0,2,0,0,0,0,0,1,2,4,2,2,0,2
3834,photo,1,0,1,1,0,0,0,0,0,1,2,3,2,1,0,2
3835,photo,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2
3836,photo,2,0,0,2,0,0,0,0,0,1,2,3,2,2,0,2
3837,photo,2,0,0,2,0,0,0,0,0,1,2,3,2,2,0,2
3838,photo,0,0,0,0,0,0,0,0,0,1,6,23,0,0,0,3
3839,photo,1,0,0,1,0,0,0,0,0,1,6,23,1,1,0,3
3840,photo,2,0,0,2,0,0,0,0,0,1,5,5,2,2,0,0
3841,photo,2,0,0,2,0,0,0,0,0,1,5,2,2,2,0,0
3842,photo,3,0,0,3,0,0,0,0,0,1,4,9,3,3,0,0
3843,photo,1,0,0,1,0,0,0,0,0,1,4,9,1,1,0,0
3844,photo,4,0,0,2,2,0,0,0,0,1,4,9,4,4,0,0
3845,photo,5,0,0,5,0,0,0,0,0,1,4,7,5,5,0,0
3846,photo,4,0,3,4,0,0,0,0,0,1,4,7,7,4,0,0
3847,photo,529,226,5,515,5,9,0,0,0,1,1,1,760,529,0,2
3848,video,984,5166,690,768,200,4,11,0,1,3,0,8,6840,983,1,1
3849,photo,373,54,1,362,7,4,0,0,0,1,0,4,428,373,0,2
3850,video,256,535,52,220,34,0,2,0,0,3,5,12,843,256,0,0
3851,video,1238,7895,1101,981,233,8,14,1,1,3,5,8,10234,1236,2,1
3852,photo,315,34,1,309,3,3,0,0,0,1,5,7,350,315,0,0
3853,video,252,733,77,220,25,2,5,0,0,3,4,12,1062,252,0,0
3854,video,1140,6523,879,901,214,7,10,3,5,3,4,8,8542,1132,8,1
3855,photo,624,11,104,616,6,0,2,0,0,1,3,15,739,624,0,3
3856,video,174,324,31,151,21,0,2,0,0,3,3,12,529,174,0,2
3857,video,245,477,61,210,31,2,2,0,0,3,3,11,783,245,0,2
3858,video,1156,7208,997,845,282,10,14,2,3,3,3,7,9361,1151,5,1
3859,photo,1818,33,5,1775,29,6,8,0,0,1,2,9,1856,1818,0,2
3860,photo,876,133,4,865,5,6,0,0,0,1,2,7,1013,876,0,2
3861,photo,185,31,1,182,2,1,0,0,0,1,2,7,217,185,0,2
3862,video,763,4083,784,597,159,3,4,0,0,3,6,8,5630,763,0,1
3863,video,288,1715,89,234,45,0,8,0,1,3,5,12,2092,287,1,0
3864,video,910,5963,874,695,198,5,10,1,1,3,5,8,7747,908,2,1
3865,photo,352,29,3,323,2,3,23,1,0,1,5,4,384,351,1,0
3866,photo,565,25,2,549,7,7,2,0,0,1,4,6,592,565,0,0
3867,video,856,5204,793,647,187,6,11,3,2,3,3,8,6853,851,5,1
3868,video,509,17,131,386,3,18,102,0,0,3,3,4,657,509,0,2
3869,status,257,28,0,248,5,1,0,3,0,2,2,9,285,254,3,2
3870,video,1059,6535,915,827,215,3,8,3,3,3,1,8,8509,1053,6,1
3871,video,835,3919,684,606,217,2,4,1,5,3,6,9,5438,829,6,1
3872,video,820,4829,739,523,276,6,13,2,0,3,5,2,6388,818,2,1
3873,video,291,895,167,243,46,0,2,0,0,3,4,12,1353,291,0,0
3874,video,1004,7061,1003,746,237,3,16,0,2,3,4,8,9068,1002,2,1
3875,photo,359,47,3,350,4,4,1,0,0,1,4,2,409,359,0,0
3876,video,846,3692,1636,680,141,3,16,4,2,3,3,8,6174,840,6,1
3877,photo,426,40,5,420,6,0,0,0,0,1,3,1,471,426,0,2
3878,photo,2402,97,3,2344,41,17,0,0,0,1,2,8,2502,2402,0,2
3879,photo,258,37,3,250,5,3,0,0,0,1,1,22,298,258,0,3
3880,video,329,1909,137,240,85,1,2,0,1,3,6,12,2375,328,1,0
3881,video,808,5516,760,597,198,6,5,1,1,3,6,8,7084,806,2,1
3882,video,892,6622,1026,612,260,9,9,1,1,3,5,8,8540,890,2,1
3883,photo,195,22,2,191,3,0,1,0,0,1,5,3,219,195,0,0
3884,video,914,7013,1011,584,251,57,17,3,2,3,4,8,8938,909,5,1
3885,video,1048,3740,974,866,165,5,8,1,3,3,3,8,5762,1044,4,1
3886,photo,563,28,5,554,4,4,1,0,0,1,3,3,596,563,0,2
3887,video,703,4007,844,548,139,4,7,3,2,3,6,8,5554,698,5,1
3888,photo,707,63,3,694,7,6,0,0,0,1,5,2,773,707,0,0
3889,photo,213,5,2,209,3,1,0,0,0,1,4,3,220,213,0,0
3890,video,250,1061,54,213,36,0,0,1,0,3,3,11,1365,249,1,2
3891,video,829,6940,1055,648,166,5,4,2,4,3,3,8,8824,823,6,1
3892,video,1078,9452,1379,820,234,8,10,3,3,3,2,8,11909,1072,6,1
3893,photo,287,65,3,280,1,6,0,0,0,1,2,1,355,287,0,2
3894,video,305,1724,223,248,49,3,2,2,1,3,5,12,2252,302,3,0
3895,video,543,2041,476,445,87,3,8,0,0,3,5,6,3060,543,0,1
3896,video,300,297,60,267,29,3,1,0,0,3,5,5,657,300,0,0
3897,video,840,7145,1136,624,196,6,8,2,4,3,4,9,9121,834,6,1
3898,video,840,4018,1412,683,144,6,6,0,1,3,3,8,6270,839,1,1
3899,photo,273,69,5,260,6,7,0,0,0,1,2,7,347,273,0,2
3900,photo,576,158,8,562,10,4,0,0,0,1,2,7,742,576,0,2
3901,photo,293,0,1,286,7,0,0,0,0,1,4,13,294,293,0,0
3902,photo,581,20,0,545,6,28,1,1,0,1,3,5,601,580,1,2
3903,photo,751,35,2,733,7,11,0,0,0,1,2,1,788,751,0,2
3904,status,473,83,4,450,20,0,3,0,0,2,1,7,560,473,0,2
3905,photo,1386,51,6,1367,9,10,0,0,0,1,3,22,1443,1386,0,3
3906,photo,434,58,17,420,7,6,1,0,0,1,3,7,509,434,0,2
3907,photo,391,8,48,278,0,13,97,1,2,1,2,6,447,388,3,2
3908,photo,280,29,4,277,3,0,0,0,0,1,1,1,313,280,0,2
3909,photo,345,70,2,335,4,5,1,0,0,1,0,20,417,345,0,3
3910,photo,296,31,5,291,1,4,0,0,0,1,5,0,332,296,0,0
3911,photo,186,19,1,174,5,7,0,0,0,1,3,7,206,186,0,2
3912,photo,358,12,2,348,4,5,1,0,0,1,3,2,372,358,0,2
3913,photo,414,5,61,356,0,1,57,0,0,1,2,4,480,414,0,2
3914,photo,429,88,0,415,3,10,1,0,0,1,0,23,517,429,0,3
3915,photo,136,18,1,134,2,0,0,0,0,1,0,12,155,136,0,2
3916,photo,125,4,2,123,1,0,1,0,0,1,6,1,131,125,0,0
3917,photo,251,18,2,246,3,2,0,0,0,1,5,10,271,251,0,0
3918,photo,158,9,1,157,1,0,0,0,0,1,5,3,168,158,0,0
3919,photo,177,16,1,171,3,3,0,0,0,1,4,3,194,177,0,0
3920,photo,287,38,2,260,0,12,2,1,12,1,4,0,327,274,13,0
3921,photo,153,7,42,148,0,2,3,0,0,1,2,12,202,153,0,2
3922,photo,214,18,1,211,1,2,0,0,0,1,1,5,233,214,0,2
3923,photo,806,51,0,770,23,12,1,0,0,1,0,2,857,806,0,2
3924,photo,312,37,6,303,5,4,0,0,0,1,6,8,355,312,0,0
3925,photo,244,30,5,237,3,4,0,0,0,1,5,1,279,244,0,0
3926,photo,637,64,8,627,8,2,0,0,0,1,3,22,709,637,0,3
3927,photo,195,15,0,188,4,3,0,0,0,1,1,9,210,195,0,2
3928,photo,287,43,3,281,4,2,0,0,0,1,1,9,333,287,0,2
3929,photo,357,59,3,341,6,10,0,0,0,1,1,9,419,357,0,2
3930,photo,182,27,1,176,4,2,0,0,0,1,6,0,210,182,0,0
3931,photo,307,51,4,301,5,1,0,0,0,1,5,8,362,307,0,0
3932,photo,403,89,4,391,8,4,0,0,0,1,3,3,496,403,0,2
3933,photo,211,24,1,209,2,0,0,0,0,1,1,8,236,211,0,2
3934,photo,300,46,1,285,0,8,7,0,0,1,1,7,347,300,0,2
3935,photo,287,29,3,278,4,5,0,0,0,1,1,6,319,287,0,2
3936,photo,223,19,1,211,7,1,0,4,0,1,0,6,243,219,4,2
3937,photo,181,15,0,179,2,0,0,0,0,1,0,6,196,181,0,2
3938,photo,56,3,0,54,1,1,0,0,0,1,0,6,59,56,0,2
3939,photo,378,48,3,367,4,6,0,1,0,1,4,23,429,377,1,3
3940,photo,397,87,10,383,5,9,0,0,0,1,3,4,494,397,0,2
3941,photo,397,76,4,382,9,6,0,0,0,1,6,3,477,397,0,0
3942,photo,940,49,1,862,40,38,0,0,0,1,2,10,990,940,0,2
3943,photo,138,8,0,136,2,0,0,0,0,1,2,3,146,138,0,2
3944,photo,78,5,1,78,0,0,0,0,0,1,2,3,84,78,0,2
3945,photo,128,5,4,123,1,4,0,0,0,1,1,6,137,128,0,2
3946,photo,306,32,4,302,2,2,0,0,0,1,4,23,342,306,0,3
3947,photo,128,12,1,123,1,4,0,0,0,1,1,23,141,128,0,3
3948,photo,119,9,0,115,2,1,1,0,0,1,1,8,128,119,0,2
3949,photo,96,5,2,92,0,3,0,1,0,1,0,11,103,95,1,2
3950,photo,354,66,2,348,3,3,0,0,0,1,0,7,422,354,0,2
3951,photo,121,11,1,114,7,0,0,0,0,1,1,5,133,121,0,2
3952,photo,94,9,1,90,0,3,0,1,0,1,0,12,104,93,1,2
3953,photo,164,15,5,158,0,6,0,0,0,1,5,6,184,164,0,0
3954,photo,342,34,1,326,12,4,0,0,0,1,0,8,377,342,0,2
3955,photo,163,13,0,159,4,0,0,0,0,1,4,9,176,163,0,0
3956,photo,73,11,0,71,1,1,0,0,0,1,3,13,84,73,0,3
3957,photo,247,17,1,241,3,1,2,0,0,1,3,8,265,247,0,2
3958,photo,53,3,0,50,3,0,0,0,0,1,3,7,56,53,0,2
3959,status,120,17,0,117,3,0,0,0,0,2,3,0,137,120,0,2
3960,photo,155,31,1,144,4,7,0,0,0,1,0,12,187,155,0,2
3961,photo,431,27,0,414,10,6,1,0,0,1,4,9,458,431,0,0
3962,status,110,15,0,108,2,0,0,0,0,2,3,23,125,110,0,3
3963,photo,187,18,0,183,4,0,0,0,0,1,3,12,205,187,0,2
3964,photo,105,20,0,104,0,1,0,0,0,1,1,10,125,105,0,2
3965,photo,99,16,0,97,2,0,0,0,0,1,1,1,115,99,0,2
3966,status,161,18,0,158,3,0,0,0,0,2,4,4,179,161,0,0
3967,status,91,6,0,82,0,0,0,8,1,2,4,2,97,82,9,0
3968,photo,316,65,16,306,4,6,0,0,0,1,2,9,397,316,0,2
3969,photo,91,5,0,87,2,2,0,0,0,1,1,5,96,91,0,2
3970,photo,151,9,1,147,1,3,0,0,0,1,6,6,161,151,0,0
3971,status,70,12,0,66,0,2,1,1,0,2,5,11,82,69,1,0
3972,video,154,821,75,120,32,0,2,0,0,3,1,21,1050,154,0,3
3973,video,208,981,108,165,37,1,3,2,0,3,1,7,1297,206,2,2
3974,video,2,0,0,2,0,0,0,0,0,3,1,3,2,2,0,2
3975,video,17,0,1,16,1,0,0,0,0,3,1,1,18,17,0,2
3976,video,9,0,1,9,0,0,0,0,0,3,1,1,10,9,0,2
3977,video,123,524,56,100,21,0,1,1,0,3,1,1,703,122,1,2
3978,video,157,591,61,123,29,1,3,1,0,3,0,21,809,156,1,3
3979,video,24,0,0,24,0,0,0,0,0,3,0,7,24,24,0,2
3980,video,27,0,4,27,0,0,0,0,0,3,0,7,31,27,0,2
3981,video,190,723,85,127,55,1,5,0,2,3,0,7,998,188,2,2
3982,video,19,0,0,19,0,0,0,0,0,3,0,2,19,19,0,2
3983,video,22,2,1,22,0,0,0,0,0,3,0,1,25,22,0,2
3984,video,164,1120,67,120,40,0,2,2,0,3,0,1,1351,162,2,2
3985,video,186,817,68,154,27,2,3,0,0,3,6,21,1071,186,0,3
3986,video,41,0,0,41,0,0,0,0,0,3,6,7,41,41,0,0
3987,video,249,1734,247,198,47,1,3,0,0,3,6,7,2230,249,0,0
3988,video,83,272,14,73,10,0,0,0,0,3,6,3,369,83,0,0
3989,video,156,333,97,124,30,1,0,0,1,3,6,1,586,155,1,0
3990,video,219,994,112,174,40,3,1,0,1,3,5,21,1325,218,1,3
3991,video,7,0,0,7,0,0,0,0,0,3,5,8,7,7,0,0
3992,video,123,574,49,103,18,0,2,0,0,3,5,8,746,123,0,0
3993,video,171,408,38,143,27,1,0,0,0,3,5,7,617,171,0,0
3994,video,180,1002,76,148,28,2,0,1,1,3,5,1,1258,178,2,0
3995,photo,325,10,1,319,4,1,1,0,0,1,4,22,336,325,0,3
3996,video,164,518,40,138,23,1,2,0,0,3,4,21,722,164,0,3
3997,video,24,0,1,23,1,0,0,0,0,3,4,7,25,24,0,0
3998,video,215,1229,84,167,44,0,2,1,1,3,4,7,1528,213,2,0
3999,video,75,450,25,63,12,0,0,0,0,3,4,3,550,75,0,0
4000,video,134,360,65,107,27,0,0,0,0,3,4,1,559,134,0,0
4001,video,145,746,61,113,31,0,1,0,0,3,3,21,952,145,0,3
4002,photo,68,4,0,68,0,0,0,0,0,1,3,7,72,68,0,2
4003,video,22,4,0,21,1,0,0,0,0,3,3,7,26,22,0,2
4004,video,160,1020,61,122,38,0,0,0,0,3,3,7,1241,160,0,2
4005,video,91,432,32,77,14,0,0,0,0,3,3,2,555,91,0,2
4006,video,132,332,56,101,31,0,0,0,0,3,3,1,520,132,0,2
4007,video,20,2,0,20,0,0,0,0,0,3,2,21,22,20,0,3
